area,perimeter,circularity,aspect_ratio,solidity,equivalent_diameter,extent,convex_area,rectangularity,compactness,eccentricity,hu_moment_1,hu_moment_2,label
596.5,95.15432786941528,0.8278720493464268,1.0333333333333334,0.9746732026143791,27.558798748031897,0.6413978494623656,612.0,0.6413978494623656,15.179121730561913,0.7708227230787621,0.1762084886595023,0.005533049692354972,arabika
599.5,95.35533821582794,0.8285315098023817,1.5909090909090908,0.9795751633986928,27.628013085792652,0.7785714285714286,612.0,0.7785714285714286,15.167040077155857,0.7514346982133426,0.1779710986144746,0.00608038161710123,arabika
602.0,96.56854104995728,0.8112132113777923,1.1379310344827587,0.9670682730923694,27.685559519911603,0.6290491118077325,622.5,0.6290491118077325,15.49083574836758,0.7721344753205905,0.17591415021453902,0.005471041520593716,arabika
602.0,95.59797883033752,0.8277685741314685,0.6571428571428571,0.9709677419354839,27.685559519911603,0.7478260869565218,620.0,0.7478260869565218,15.181019196753592,0.7668185940329764,0.17686754573532673,0.005778816813325788,arabika
600.0,94.91168701648712,0.8369928126230516,0.875,0.9771986970684039,27.63953195770684,0.6696428571428571,614.0,0.6696428571428571,15.013713887192683,0.7705421562815334,0.175651892361107,0.00541490629106024,arabika
600.0,95.25483286380768,0.8309733115485634,0.7878787878787878,0.9779951100244498,27.63953195770684,0.6993006993006993,613.5,0.6993006993006993,15.12247197318656,0.7855599258359203,0.17611697916665842,0.005558745595766127,arabika
457.0,81.11269760131836,0.8728676011177237,0.75,0.9859762675296656,24.121991458915023,0.7772108843537415,463.5,0.7772108843537415,14.396651448934174,0.7248058237121839,0.16940305213574006,0.003149314961718545,arabika
454.5,81.49747443199158,0.859914853824048,1.0384615384615385,0.9837662337662337,24.055921788244397,0.6474358974358975,462.0,0.6474358974358975,14.613505695914457,0.6800088535165334,0.17051928830820684,0.003540455231980733,arabika
455.5,83.35533845424652,0.8238182466104259,1.3181818181818181,0.9609704641350211,24.082371407875648,0.7139498432601881,474.0,0.7139498432601881,15.253814377216221,0.7147991073462436,0.1699516983828524,0.003317124797173461,arabika
457.0,82.08326017856598,0.8523478486137815,0.9629629629629629,0.971307120085016,24.121991458915023,0.6509971509971509,470.5,0.6509971509971509,14.743242016503622,0.7012882509609842,0.16866663043367125,0.002932150997716749,arabika
453.0,81.94112479686737,0.8478211056575028,0.7241379310344828,0.9700214132762313,24.016192740836935,0.7438423645320197,467.0,0.7438423645320197,14.821960116944355,0.6979464651365161,0.17013840193193874,0.003406941130189467,arabika
456.0,82.08326065540314,0.8504827449719089,1.0384615384615385,0.9764453961456103,24.095585330081406,0.6495726495726496,467.0,0.6495726495726496,14.775573859260641,0.708263480480574,0.1695188499178184,0.0032139409122022974,arabika
453.0,81.11269772052765,0.8652276195712987,1.3333333333333333,0.9762931034482759,24.016192740836935,0.7704081632653061,464.0,0.7704081632653061,14.523774241725588,0.7493546881301179,0.1695911664533497,0.0031532486135868024,arabika
457.5,81.49747347831726,0.865590879717945,1.0384615384615385,0.9807073954983923,24.135183689301744,0.6517094017094017,466.5,0.6517094017094017,14.517679089287489,0.7167174223696615,0.16909324050490715,0.0031102021902123375,arabika
763.0,105.59797871112823,0.8598509816173102,0.7027027027027027,0.9800899165061014,31.1686023528956,0.7931392931392931,778.5,0.7931392931392931,14.61459122919514,0.659996088056076,0.16931726156664081,0.0030485012798566347,arabika
725.5,102.8111823797226,0.8625148343807238,1.0625,0.982396750169262,30.393013830572322,0.6668198529411765,738.5,0.6668198529411765,14.56945447597048,0.7068080437754946,0.16981938888239462,0.0032875606182161607,arabika
770.5,107.01219248771667,0.845504615990896,0.75,0.9771718452758402,31.32141550470609,0.7926954732510288,788.5,0.7926954732510288,14.862568904643899,0.67319775811924,0.16851066712956553,0.0027438623239211426,arabika
736.0,103.39696872234344,0.8651114594221309,1.0,0.9832999331997327,30.612159429303247,0.6758494031221304,748.5,0.6758494031221304,14.525724376316942,0.7009644440355194,0.17005770035077994,0.0034131377645333985,arabika
677.0,101.59797883033752,0.8241920027193458,0.6486486486486487,0.9741007194244604,29.35954992478095,0.7623873873873874,695.0,0.7623873873873874,15.246897049349649,0.7593036811186199,0.17694520581326467,0.005679380664919871,arabika
679.5,101.639608502388,0.826558046311243,1.0,0.9721030042918455,29.413708889691947,0.6239669421487604,699.0,0.6239669421487604,15.203252415774399,0.7602779142316369,0.17463092018012843,0.004913643120622292,arabika
